Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,StateProvinceCode,PostalCode,BikeBuyer
77,M,F,60000,3,0,Graduate Degree,Management,1,2,CA,90706,1
77,S,F,60000,3,0,Graduate Degree,Management,0,2,CA,94704,0
76,M,M,60000,3,0,Graduate Degree,Management,1,2,CA,92625,0
76,M,M,60000,3,0,Graduate Degree,Management,1,2,CA,94015,0
77,S,M,60000,3,0,Graduate Degree,Management,1,2,CA,94519,0
70,M,M,60000,3,0,Graduate Degree,Management,0,2,CA,91502,0
75,M,M,60000,3,0,Graduate Degree,Management,1,2,CA,94010,0
80,M,F,60000,2,0,Graduate Degree,Management,1,2,CA,94704,0
76,M,F,60000,3,0,Graduate Degree,Management,1,2,CA,94010,0
74,M,F,60000,3,0,Graduate Degree,Management,1,2,CA,94704,0
75,S,M,60000,3,0,Graduate Degree,Management,0,2,CA,94941,0
75,S,F,60000,3,0,Graduate Degree,Management,0,2,CA,91950,0
75,S,M,60000,3,0,Graduate Degree,Management,0,2,CA,94063,0
58,M,M,70000,3,0,Partial College,Professional,0,2,CA,90802,0
58,M,F,70000,3,0,Partial College,Professional,0,2,CA,90210,0
59,S,F,70000,3,0,Partial College,Professional,1,2,CA,91950,1
59,M,M,70000,3,0,Partial College,Professional,0,2,CA,91950,1
58,M,M,70000,3,0,Partial College,Professional,0,2,CA,94010,1
58,S,F,70000,3,0,Partial College,Professional,1,2,CA,90706,1
59,S,M,70000,3,0,Partial College,Professional,1,2,CA,91950,1
53,M,F,70000,3,0,Partial College,Professional,0,2,CA,94519,1
48,M,F,70000,3,0,Partial College,Professional,0,2,CA,90210,1
59,M,F,70000,3,0,Partial College,Professional,1,2,CA,91203,1
38,M,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,90012,1
52,S,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,90210,1
36,S,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,94303,0
36,M,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,90401,0
34,S,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,90505,0
35,M,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,92118,0
42,S,F,70000,0,0,Partial College,Professional,0,2,CA,91945,0
42,S,F,70000,0,0,Partial College,Professional,1,2,CA,94704,0
38,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,91950,1
36,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,94611,1
38,M,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,94063,1
37,M,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,94070,1
42,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,94014,1
43,M,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,92118,0
36,M,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,91791,1
41,S,M,70000,0,0,Partial College,Professional,0,2,CA,94519,0
36,M,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,91791,1
36,M,F,70000,0,0,Partial College,Professional,0,2,CA,90706,1
35,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,95062,1
38,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,94611,1
41,S,F,70000,0,0,Partial College,Professional,0,2,CA,91776,1
43,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,94010,1
35,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,95062,1
36,M,M,70000,0,0,Partial College,Professional,1,2,CA,90706,1
41,S,F,70000,0,0,Partial College,Professional,1,2,CA,94010,1
42,M,F,70000,0,0,Partial College,Professional,1,2,CA,94014,1
37,S,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,92625,1
41,S,F,70000,0,0,Partial College,Professional,1,2,CA,94536,1
46,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,90802,1
36,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,92102,1
41,S,F,70000,0,0,Partial College,Professional,0,2,CA,90012,1
37,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,94070,1
37,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,90505,1
42,M,M,70000,0,0,Partial College,Professional,1,2,CA,91502,1
37,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,94010,1
38,M,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,92102,1
41,S,F,70000,0,0,Partial College,Professional,0,2,CA,91945,1
37,M,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,90210,1
42,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,92806,1
36,M,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,91776,1
37,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,91977,1
43,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,94063,1
37,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,94063,1
37,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,91977,1
37,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,91950,0
38,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,92102,0
36,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,95062,1
41,M,F,70000,0,0,Partial College,Professional,1,2,CA,92118,1
42,S,F,70000,0,0,Partial College,Professional,1,2,CA,91910,1
36,S,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,91791,1
35,S,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,91791,1
36,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,92102,1
37,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,92625,0
37,M,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,94947,0
36,S,F,70000,0,0,Partial College,Professional,0,2,CA,94536,1
36,M,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,94303,1
38,S,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,94303,0
35,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,91977,1
42,M,F,70000,0,0,Partial College,Professional,1,2,CA,92118,1
42,S,M,70000,0,0,Partial College,Professional,1,2,CA,92118,1
37,S,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,90241,1
36,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,94063,1
37,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,91950,0
36,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,94947,1
38,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,92625,0
38,S,F,70000,0,0,Partial College,Skilled Manual,0,2,CA,91950,0
38,S,M,70000,0,0,Partial College,Skilled Manual,0,2,CA,91776,0
37,M,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,94010,1
42,S,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,91364,1
36,M,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,91364,1
42,S,M,70000,0,0,Partial College,Professional,0,2,CA,91502,1
37,S,M,70000,0,0,Partial College,Skilled Manual,1,2,CA,90401,0
37,M,F,70000,0,0,Partial College,Skilled Manual,1,2,CA,90401,0
36,S,M,70000,0,0,Partial College,Professional,0,2,CA,91502,1
52,S,F,70000,2,0,Partial High School,Skilled Manual,1,2,CA,94519,1
52,M,M,70000,2,0,Partial High School,Skilled Manual,0,2,CA,91776,0
57,M,M,70000,2,0,Partial High School,Skilled Manual,0,2,CA,91950,0
58,M,M,70000,2,0,Partial High School,Skilled Manual,0,2,CA,94010,0
58,S,M,70000,2,0,Partial High School,Skilled Manual,1,2,CA,94611,0
58,M,M,70000,2,0,Partial High School,Skilled Manual,1,2,CA,94536,0
58,S,M,70000,2,0,Partial High School,Skilled Manual,1,2,CA,91364,0
55,S,M,70000,2,0,Partial High School,Skilled Manual,0,2,CA,94611,0
52,S,F,70000,2,0,Partial High School,Skilled Manual,0,2,CA,90012,0
61,S,M,70000,2,0,Partial High School,Skilled Manual,0,2,CA,94947,0
57,M,M,70000,2,0,Partial High School,Skilled Manual,0,2,CA,95062,0
61,S,M,70000,3,0,Partial High School,Skilled Manual,0,2,CA,94519,0
60,S,F,70000,3,0,Partial High School,Skilled Manual,0,2,CA,94519,0
57,M,F,70000,2,0,Partial High School,Skilled Manual,1,2,CA,94941,0
55,M,M,70000,3,0,Partial High School,Skilled Manual,1,2,CA,92102,0
52,M,F,70000,2,0,Partial High School,Skilled Manual,1,2,CA,94611,0
55,S,F,70000,2,0,Partial High School,Skilled Manual,0,2,CA,92102,0
61,M,F,70000,2,0,Partial High School,Skilled Manual,1,2,CA,92118,0
61,M,F,70000,2,0,Partial High School,Skilled Manual,1,2,CA,94611,0
58,M,F,70000,2,0,Partial High School,Skilled Manual,1,2,CA,91977,0
58,M,F,70000,2,0,Partial High School,Skilled Manual,1,2,CA,94947,0
61,S,M,70000,2,0,Partial High School,Skilled Manual,1,2,CA,94015,0
61,S,M,70000,2,0,Partial High School,Skilled Manual,0,2,CA,94010,0
70,S,F,70000,4,0,Bachelors,Management,1,2,CA,95062,0
65,S,F,70000,4,0,Bachelors,Management,1,2,CA,94519,0
71,S,F,70000,4,0,Bachelors,Management,1,2,CA,94303,0
71,M,M,70000,5,0,Bachelors,Management,1,2,CA,90210,0
71,M,M,70000,4,0,Bachelors,Management,1,2,CA,94070,0
70,M,M,70000,4,0,Bachelors,Management,1,2,CA,90012,0
70,S,M,70000,4,0,Bachelors,Management,1,2,CA,94063,0
71,S,F,70000,4,0,Bachelors,Management,1,2,CA,92625,0
70,M,M,70000,4,0,Bachelors,Management,0,2,CA,91910,1
70,M,M,70000,4,0,Bachelors,Management,1,2,CA,90210,0
71,M,M,70000,4,0,Bachelors,Management,1,2,CA,90210,1
70,M,M,70000,4,0,Bachelors,Management,1,2,CA,90712,1
70,M,M,70000,4,0,Bachelors,Management,1,2,CA,90712,0
65,M,F,70000,5,0,Bachelors,Management,1,2,CA,94536,1
68,M,F,70000,5,0,Bachelors,Management,1,2,CA,90241,1
71,S,F,70000,4,0,Bachelors,Management,0,2,CA,94014,1
65,S,F,70000,4,0,Bachelors,Management,1,2,CA,91932,0
70,M,M,70000,5,0,Bachelors,Management,1,2,CA,91303,1
64,M,M,70000,5,0,Bachelors,Management,1,2,CA,91910,0
65,S,M,70000,4,0,Bachelors,Management,1,2,CA,92806,0
74,M,F,70000,5,0,Bachelors,Management,1,2,CA,90712,1
70,S,F,70000,4,0,Bachelors,Management,1,2,CA,94070,0
65,S,M,70000,5,0,Bachelors,Management,1,2,CA,94704,1
70,M,M,70000,5,0,Bachelors,Management,1,2,CA,94519,0
68,M,F,70000,5,0,Bachelors,Management,1,2,CA,91950,0
70,S,F,70000,4,0,Bachelors,Management,1,2,CA,94941,1
72,M,M,70000,5,0,Bachelors,Management,1,2,CA,90401,1
71,M,M,70000,4,0,Bachelors,Management,1,2,CA,91910,0
71,M,M,70000,4,0,Bachelors,Management,1,2,CA,90401,0
64,M,M,70000,5,0,Bachelors,Management,1,2,CA,94704,0
74,S,F,70000,5,0,Bachelors,Management,1,2,CA,92806,1
59,M,F,70000,5,0,Bachelors,Management,1,2,CA,91791,1
70,M,M,70000,5,0,Bachelors,Management,1,2,CA,92020,0
64,S,F,70000,4,0,Bachelors,Management,1,2,CA,91950,0
67,M,F,70000,5,0,Bachelors,Management,1,2,CA,90241,1
72,M,M,70000,5,0,Bachelors,Management,1,2,CA,94519,1
59,M,M,70000,4,0,Bachelors,Management,0,2,CA,91776,0
65,S,F,70000,4,0,Bachelors,Management,1,2,CA,94070,0
61,M,M,70000,5,0,Bachelors,Management,1,2,CA,91791,1
72,S,F,70000,5,0,Bachelors,Management,1,2,CA,90210,1
66,M,F,70000,5,0,Bachelors,Management,1,2,CA,91941,1
72,S,F,70000,5,0,Bachelors,Management,1,2,CA,94536,1
72,M,F,70000,5,0,Bachelors,Management,1,2,CA,94010,1
71,M,F,70000,4,0,Bachelors,Management,1,2,CA,94303,0
70,S,F,70000,5,0,Bachelors,Management,0,2,CA,94536,0
64,M,F,70000,5,0,Bachelors,Management,1,2,CA,94010,0
62,M,M,70000,5,0,Bachelors,Management,1,2,CA,94704,1
66,M,F,70000,5,0,Bachelors,Management,0,2,CA,92020,1
66,S,M,70000,5,0,Bachelors,Management,1,2,CA,91941,1
70,S,M,70000,4,0,Bachelors,Management,1,2,CA,91502,0
71,M,M,70000,4,0,Bachelors,Management,1,2,CA,90241,0
70,M,F,70000,5,0,Bachelors,Management,1,2,CA,91932,0
72,M,M,70000,5,0,Bachelors,Management,1,2,CA,94303,0
71,M,M,70000,4,0,Bachelors,Management,1,2,CA,94519,0
69,M,M,70000,4,0,Bachelors,Management,0,2,CA,90505,0
69,M,M,70000,4,0,Bachelors,Management,1,2,CA,91977,0
69,S,F,70000,5,0,Bachelors,Management,0,2,CA,92625,0
69,M,M,70000,5,0,Bachelors,Management,1,2,CA,91977,0
72,M,M,70000,5,0,Bachelors,Management,1,2,CA,92118,0
70,S,F,70000,4,0,Bachelors,Management,1,2,CA,90505,0
70,M,M,70000,4,0,Bachelors,Management,1,2,CA,90706,1
62,M,M,70000,5,0,Bachelors,Management,1,2,CA,90241,0
72,M,M,70000,5,0,Bachelors,Management,1,2,CA,91941,0
71,M,M,70000,5,0,Bachelors,Management,1,2,CA,92806,0
71,M,F,70000,4,0,Bachelors,Management,1,2,CA,94704,0
65,M,F,70000,4,0,Bachelors,Management,1,2,CA,94947,0
69,M,F,70000,5,0,Bachelors,Management,1,2,CA,94519,0
70,M,F,70000,5,0,Bachelors,Management,1,2,CA,91203,0
80,S,M,70000,4,0,Graduate Degree,Management,1,2,CA,91502,1
80,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,91910,1
79,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,91502,1
56,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,94109,0
72,M,F,70000,4,0,Graduate Degree,Management,0,2,CA,94611,1
81,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,91502,1
61,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,91776,0
50,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,91950,0
62,M,M,70000,3,0,Graduate Degree,Management,0,2,CA,94941,0
77,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,94014,1
62,S,F,70000,3,0,Graduate Degree,Management,0,2,CA,91941,0
62,M,M,70000,3,0,Graduate Degree,Management,0,2,CA,92625,0
80,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,90210,1
78,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,90210,1
56,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,91945,0
62,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,94704,0
61,M,M,70000,3,0,Graduate Degree,Management,1,2,CA,91910,0
56,M,M,70000,3,0,Graduate Degree,Management,1,2,CA,91203,0
56,M,M,70000,3,0,Graduate Degree,Management,1,2,CA,92118,0
61,S,M,70000,3,0,Graduate Degree,Management,1,2,CA,92102,0
61,S,F,70000,3,0,Graduate Degree,Management,0,2,CA,90505,0
77,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,91910,1
73,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,94014,1
80,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,94010,1
62,M,M,70000,3,0,Graduate Degree,Management,1,2,CA,94704,0
61,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,91203,0
72,S,M,70000,4,0,Graduate Degree,Management,1,2,CA,94010,1
68,S,M,70000,5,0,Graduate Degree,Management,1,2,CA,91910,1
79,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,91502,1
56,S,M,70000,3,0,Graduate Degree,Management,1,2,CA,92806,1
62,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,94070,1
78,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,91910,1
67,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,91910,1
79,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,94014,1
79,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,90210,1
62,M,M,70000,3,0,Graduate Degree,Management,1,2,CA,94941,1
72,M,F,70000,4,0,Graduate Degree,Management,0,2,CA,90706,1
74,S,M,70000,5,0,Graduate Degree,Management,1,2,CA,90505,1
75,M,M,70000,5,0,Graduate Degree,Management,1,2,CA,94536,1
79,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,94010,1
62,M,M,70000,3,0,Graduate Degree,Management,1,2,CA,94536,1
71,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,94010,1
69,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,90802,1
68,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,90210,1
79,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,94704,1
75,M,M,70000,5,0,Graduate Degree,Management,1,2,CA,90210,1
56,S,M,70000,3,0,Graduate Degree,Management,1,2,CA,94947,1
56,M,M,70000,3,0,Graduate Degree,Management,1,2,CA,90712,1
56,M,F,70000,3,0,Graduate Degree,Management,1,2,CA,94014,1
76,M,M,70000,5,0,Graduate Degree,Management,0,2,CA,90210,1
75,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,92806,1
75,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,94109,1
75,M,M,70000,5,0,Graduate Degree,Management,1,2,CA,91910,1
61,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,94519,1
76,M,M,70000,5,0,Graduate Degree,Management,1,2,CA,90712,1
75,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,91945,1
75,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,94519,0
74,S,F,70000,5,0,Graduate Degree,Management,1,2,CA,94303,0
74,M,F,70000,4,0,Graduate Degree,Management,0,2,CA,91910,1
73,M,F,70000,4,0,Graduate Degree,Management,0,2,CA,91502,1
61,S,M,70000,3,0,Graduate Degree,Management,1,2,CA,90012,1
76,M,F,70000,5,0,Graduate Degree,Management,0,2,CA,90210,1
71,M,M,70000,5,0,Graduate Degree,Management,1,2,CA,91502,1
66,M,M,70000,5,0,Graduate Degree,Management,0,2,CA,91945,1
75,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,91910,0
74,M,M,70000,5,0,Graduate Degree,Management,1,2,CA,90712,0
74,M,M,70000,5,0,Graduate Degree,Management,1,2,CA,94611,0
56,S,M,70000,3,0,Graduate Degree,Management,1,2,CA,91941,1
56,M,F,70000,3,0,Graduate Degree,Management,1,2,CA,94010,1
76,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,90210,1
71,M,M,70000,5,0,Graduate Degree,Management,1,2,CA,92102,1
77,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,91941,1
77,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,94014,1
79,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,91910,1
61,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,94010,1
74,M,F,70000,5,0,Graduate Degree,Management,1,2,CA,94704,0
69,M,F,70000,5,0,Graduate Degree,Management,0,2,CA,94519,0
79,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,91502,1
81,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,94010,1
81,M,F,70000,4,0,Graduate Degree,Management,1,2,CA,94010,1
56,M,F,70000,3,0,Graduate Degree,Management,1,2,CA,91941,1
51,S,F,70000,3,0,Graduate Degree,Management,0,2,CA,92625,1
56,S,M,70000,3,0,Graduate Degree,Management,1,2,CA,94704,1
56,S,M,70000,3,0,Graduate Degree,Management,0,2,CA,95062,1
50,M,F,70000,3,0,Graduate Degree,Management,1,2,CA,92118,1
50,S,F,70000,3,0,Graduate Degree,Management,0,2,CA,94947,1
79,M,M,70000,4,0,Graduate Degree,Management,1,2,CA,94014,0
56,S,M,70000,3,0,Graduate Degree,Management,0,2,CA,94704,1
61,M,F,70000,3,0,Graduate Degree,Management,1,2,CA,91945,1
81,S,M,70000,4,0,Graduate Degree,Management,1,2,CA,91910,0
80,S,M,70000,4,0,Graduate Degree,Management,0,2,CA,94014,0
79,M,M,70000,4,0,Graduate Degree,Management,0,2,CA,90210,0
62,S,F,70000,3,0,Graduate Degree,Management,0,2,CA,91977,1
56,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,90802,1
61,S,F,70000,3,0,Graduate Degree,Management,1,2,CA,91945,1
34,M,M,20000,0,0,Partial College,Skilled Manual,0,2,CA,94519,1
34,S,F,20000,0,0,Partial College,Skilled Manual,0,2,CA,92118,1
57,M,F,40000,3,0,Partial College,Professional,0,2,CA,94704,1
63,M,M,40000,3,0,Partial College,Professional,0,2,CA,91941,1
37,M,M,30000,0,0,Partial College,Skilled Manual,1,2,CA,94704,0
34,S,F,20000,0,0,Partial College,Skilled Manual,0,2,CA,90012,1
63,M,F,40000,3,0,Partial College,Professional,0,2,CA,91502,1
63,M,F,40000,3,0,Partial College,Professional,0,2,CA,90241,1
37,S,F,30000,0,0,Partial College,Skilled Manual,1,2,CA,90706,0
34,S,M,20000,0,0,Partial College,Skilled Manual,0,2,CA,91932,1
63,M,F,40000,3,0,Partial College,Professional,0,2,CA,91945,1
62,M,F,40000,3,0,Partial College,Professional,0,2,CA,92020,1
57,S,F,40000,3,0,Partial College,Professional,1,2,CA,90012,1
57,M,M,40000,3,0,Partial College,Professional,0,2,CA,91791,1
34,S,M,20000,0,0,Partial College,Skilled Manual,0,2,CA,94063,1
53,M,M,80000,3,0,Partial College,Professional,0,2,CA,90401,1
62,M,M,40000,3,0,Partial College,Professional,0,2,CA,91945,1
35,S,F,30000,0,0,Partial College,Skilled Manual,0,2,CA,94519,1
63,S,M,40000,3,0,Partial College,Professional,1,2,CA,90802,1
62,M,F,40000,3,0,Partial College,Professional,0,2,CA,91950,1
37,M,F,40000,0,0,Partial College,Skilled Manual,1,2,CA,90706,0
34,S,F,30000,0,0,Partial College,Skilled Manual,0,2,CA,94070,1
62,M,F,40000,3,0,Partial College,Professional,0,2,CA,94303,1
34,M,F,30000,0,0,Partial College,Skilled Manual,1,2,CA,90802,1
58,S,M,80000,3,0,Partial College,Professional,1,2,CA,90241,1
86,M,F,20000,2,0,Partial College,Clerical,0,2,CA,92102,0
57,M,F,40000,3,0,Partial College,Professional,0,2,CA,94704,0
35,S,F,30000,0,0,Partial College,Skilled Manual,1,2,CA,92118,1
34,S,F,30000,0,0,Partial College,Skilled Manual,1,2,CA,94536,1
58,M,M,80000,3,0,Partial College,Professional,0,2,CA,94536,1
37,S,F,40000,0,0,Partial College,Skilled Manual,0,2,CA,94704,0
85,M,F,20000,2,0,Partial College,Clerical,0,2,CA,91910,0
63,M,F,40000,3,0,Partial College,Professional,1,2,CA,94303,0
57,M,M,40000,3,0,Partial College,Professional,1,2,CA,91950,0
35,S,F,30000,0,0,Partial College,Skilled Manual,0,2,CA,94015,0
35,M,M,30000,0,0,Partial College,Skilled Manual,1,2,CA,92020,1
64,S,M,40000,4,0,Partial College,Professional,0,2,CA,94063,1
64,S,F,40000,4,0,Partial College,Professional,0,2,CA,91941,1
34,M,M,30000,0,0,Partial College,Skilled Manual,0,2,CA,94303,1
53,M,F,40000,3,0,Partial College,Professional,1,2,CA,91950,0
63,M,M,40000,3,0,Partial College,Professional,1,2,CA,91910,0
47,S,M,40000,3,0,Partial College,Professional,0,2,CA,91941,1
52,M,F,40000,4,0,Partial College,Professional,0,2,CA,91791,1
58,M,F,40000,4,0,Partial College,Professional,0,2,CA,94704,1
58,M,M,40000,3,0,Partial College,Professional,1,2,CA,94015,0
64,S,F,40000,3,0,Partial College,Professional,0,2,CA,90706,1
64,S,F,40000,4,0,Partial College,Professional,0,2,CA,90505,1
62,M,M,40000,3,0,Partial College,Professional,1,2,CA,91910,0
62,M,F,40000,3,0,Partial College,Professional,1,2,CA,94611,0
58,M,F,40000,3,0,Partial College,Professional,1,2,CA,90210,0
64,S,M,40000,3,0,Partial College,Professional,0,2,CA,91910,1
63,M,F,40000,3,0,Partial College,Professional,0,2,CA,94947,1
53,S,F,40000,4,0,Partial College,Professional,1,2,CA,90012,0
63,S,F,40000,4,0,Partial College,Professional,1,2,CA,91950,0
54,M,F,40000,4,0,Partial College,Professional,1,2,CA,94519,0
58,M,F,80000,3,0,Partial College,Professional,1,2,CA,91950,1
63,M,M,40000,3,0,Partial College,Professional,0,2,CA,91950,1
57,S,M,40000,3,0,Partial College,Professional,1,2,CA,94070,0
38,S,F,40000,0,0,Partial College,Skilled Manual,1,2,CA,90706,0
37,S,M,40000,0,0,Partial College,Skilled Manual,1,2,CA,94704,0
63,M,F,40000,3,0,Partial College,Professional,1,2,CA,91950,0
64,M,M,40000,3,0,Partial College,Professional,1,2,CA,94063,0
58,S,M,40000,3,0,Partial College,Professional,1,2,CA,91910,0
64,M,F,40000,4,0,Partial College,Professional,0,2,CA,91910,1
64,S,F,40000,4,0,Partial College,Professional,1,2,CA,94941,0
34,M,F,30000,0,0,Partial College,Skilled Manual,1,2,CA,90241,1
47,S,M,40000,3,0,Partial College,Professional,0,2,CA,91941,1
35,S,F,40000,0,0,Bachelors,Professional,1,2,CA,91502,0
35,S,M,40000,0,0,Bachelors,Professional,0,2,CA,91910,0
53,S,F,30000,0,0,Bachelors,Professional,0,2,CA,94536,1
35,S,M,40000,0,0,Bachelors,Professional,1,2,CA,91502,0
61,S,F,80000,2,0,Partial High School,Skilled Manual,1,2,CA,94519,1
55,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,CA,94015,1
61,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,CA,91932,1
61,M,M,80000,3,0,Partial High School,Skilled Manual,1,2,CA,90706,1
60,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,CA,91950,1
61,M,M,80000,3,0,Partial High School,Skilled Manual,0,2,CA,92118,1
52,S,F,80000,2,0,Partial High School,Skilled Manual,0,2,CA,92020,0
60,S,F,80000,2,0,Partial High School,Skilled Manual,0,2,CA,90505,0
60,S,F,80000,2,0,Partial High School,Skilled Manual,1,2,CA,94704,1
